task_id,domain,anchor,layer,component,final_kl,final_flip,delta_nll_suffix,metric,value
code_15,code,final,12,attn_only,0.007942196913063526,0.0,0.0,,
code_15,code,final,12,mlp_only,0.011976337060332298,0.0,0.0,,
code_15,code,final,16,resid,0.11960797756910324,0.0,0.0,,
code_15,code,final,16,attn_only,0.008373420685529709,0.0,0.0,,
code_15,code,final,16,mlp_only,0.0019361777231097221,0.0,0.0,,
qa_17,qa,mid,0,resid,-3.2265965899114235e-08,0.0,0.6716746687889099,,
qa_17,qa,mid,0,attn_only,-2.9665088163710607e-08,0.0,0.6853952407836914,,
qa_17,qa,mid,0,mlp_only,-5.2620232615652185e-09,0.0,0.0086507648229599,,
qa_17,qa,mid,2,resid,-1.3495101036653523e-08,0.0,0.6435009241104126,,
qa_17,qa,mid,2,attn_only,-1.2911315572239346e-08,0.0,0.009037956595420837,,
qa_17,qa,mid,2,mlp_only,-1.9666217099256755e-08,0.0,-0.0006280690431594849,,
qa_17,qa,mid,4,resid,-1.1473870742406689e-08,0.0,0.6602716445922852,,
qa_17,qa,mid,4,attn_only,-1.6702577099181326e-08,0.0,-4.2125582695007324e-05,,
qa_17,qa,mid,4,mlp_only,-1.1190221194112837e-08,0.0,0.00873306393623352,,
qa_17,qa,mid,6,resid,-2.0013663615259247e-08,0.0,0.6541451811790466,,
qa_17,qa,mid,6,attn_only,-1.7696095255814726e-08,0.0,0.003739401698112488,,
qa_17,qa,mid,6,mlp_only,-3.201821918707992e-09,0.0,0.014195948839187622,,
qa_17,qa,mid,12,resid,-8.784470040268388e-09,0.0,0.5560047626495361,,
qa_17,qa,mid,12,attn_only,3.2642943903482546e-09,0.0,0.0017210990190505981,,
qa_17,qa,mid,12,mlp_only,-1.2832693130349071e-08,0.0,0.009091630578041077,,
qa_17,qa,mid,16,resid,4.024782729317167e-09,0.0,0.49114108085632324,,
qa_17,qa,mid,16,attn_only,1.3704626322663671e-09,0.0,0.00467798113822937,,
qa_17,qa,mid,16,mlp_only,-5.6915183677119785e-09,0.0,0.003797009587287903,,
qa_17,qa,final,0,resid,16.10283851623535,1.0,0.0,,
qa_17,qa,final,0,attn_only,15.915639877319336,1.0,0.0,,
qa_17,qa,final,0,mlp_only,9.171178817749023,1.0,0.0,,
qa_17,qa,final,2,resid,17.71131706237793,1.0,0.0,,
qa_17,qa,final,2,attn_only,-3.7077253267625565e-08,0.0,0.0,,
qa_17,qa,final,2,mlp_only,2.373540031186394e-09,0.0,0.0,,
qa_17,qa,final,4,resid,17.949363708496094,1.0,0.0,,
qa_17,qa,final,4,attn_only,2.1524930104988016e-07,0.0,0.0,,
qa_17,qa,final,4,mlp_only,-3.605422627117605e-09,0.0,0.0,,
qa_17,qa,final,6,resid,18.075414657592773,1.0,0.0,,
qa_17,qa,final,6,attn_only,1.0070630196423735e-05,0.0,0.0,,
qa_17,qa,final,6,mlp_only,3.465413556114072e-08,0.0,0.0,,
qa_17,qa,final,12,resid,18.205036163330078,1.0,0.0,,
qa_17,qa,final,12,attn_only,2.7164190896655782e-08,0.0,0.0,,
qa_17,qa,final,12,mlp_only,0.00040068154339678586,0.0,0.0,,
qa_17,qa,final,16,resid,17.42131233215332,1.0,0.0,,
qa_17,qa,final,16,attn_only,1.4223681432667945e-07,0.0,0.0,,
qa_17,qa,final,16,mlp_only,1.5756611901451834e-05,0.0,0.0,,
math_12,math,mid,0,resid,6.281283276621252e-06,0.0,0.33047494292259216,,
math_12,math,mid,0,attn_only,6.979613317525946e-06,0.0,0.3361111581325531,,
math_12,math,mid,0,mlp_only,7.601430525028263e-07,0.0,0.003848820924758911,,
math_12,math,mid,2,resid,2.4075241071841447e-06,0.0,0.31807973980903625,,
math_12,math,mid,2,attn_only,1.6978723351712688e-06,0.0,-0.0005545765161514282,,
math_12,math,mid,2,mlp_only,5.3927947192278225e-06,0.0,0.0009731650352478027,,
math_12,math,mid,4,resid,1.7732658079694374e-06,0.0,0.31918081641197205,,
math_12,math,mid,4,attn_only,2.2501596959045855e-06,0.0,0.0015882998704910278,,
math_12,math,mid,4,mlp_only,1.7918858929988346e-06,0.0,0.0019879937171936035,,
math_12,math,mid,6,resid,3.497057377899182e-06,0.0,0.3069128692150116,,
math_12,math,mid,6,attn_only,2.139938942491426e-06,0.0,-7.139146327972412e-05,,
math_12,math,mid,6,mlp_only,5.008176685805665e-06,0.0,-0.0005837231874465942,,
math_12,math,mid,12,resid,4.529845682554878e-06,0.0,0.30249354243278503,,
math_12,math,mid,12,attn_only,2.6531749881542055e-06,0.0,-0.0014022737741470337,,
math_12,math,mid,12,mlp_only,2.491315626684809e-06,0.0,-0.002614244818687439,,
math_12,math,mid,16,resid,4.5523665903601795e-06,0.0,0.281260222196579,,
math_12,math,mid,16,attn_only,1.8803740431394544e-06,0.0,0.0001358240842819214,,
math_12,math,mid,16,mlp_only,1.2662154404097237e-05,0.0,0.0021799057722091675,,
math_12,math,final,0,resid,0.1435275822877884,0.0,0.0,,
math_12,math,final,0,attn_only,0.16116826236248016,0.0,0.0,,
math_12,math,final,0,mlp_only,5.007579238736071e-05,0.0,0.0,,
math_12,math,final,2,resid,0.20574352145195007,0.0,0.0,,
math_12,math,final,2,attn_only,0.013843521475791931,0.0,0.0,,
math_12,math,final,2,mlp_only,0.010255765169858932,0.0,0.0,,
math_12,math,final,4,resid,0.244972825050354,0.0,0.0,,
math_12,math,final,4,attn_only,6.491180556622567e-06,0.0,0.0,,
math_12,math,final,4,mlp_only,1.1787525181716774e-05,0.0,0.0,,
math_12,math,final,6,resid,0.2713404595851898,0.0,0.0,,
math_12,math,final,6,attn_only,8.97899953997694e-05,0.0,0.0,,
math_12,math,final,6,mlp_only,4.5068300096318126e-06,0.0,0.0,,
math_12,math,final,12,resid,0.6843714714050293,0.0,0.0,,
math_12,math,final,12,attn_only,6.951530849619303e-06,0.0,0.0,,
math_12,math,final,12,mlp_only,3.3460477425251156e-05,0.0,0.0,,
math_12,math,final,16,resid,0.05044178664684296,0.0,0.0,,
math_12,math,final,16,attn_only,1.866716775111854e-05,0.0,0.0,,
math_12,math,final,16,mlp_only,1.7936419681063853e-05,0.0,0.0,,
code_16,code,mid,0,resid,0.0004627280286513269,0.0,0.6363229155540466,,
code_16,code,mid,0,attn_only,0.00012579567555803806,0.0,0.6392900943756104,,
code_16,code,mid,0,mlp_only,5.490722287504468e-06,0.0,0.008946269750595093,,
code_16,code,mid,2,resid,0.0001388566888635978,0.0,0.5700217485427856,,
code_16,code,mid,2,attn_only,3.911487874574959e-05,0.0,-0.0003927946090698242,,
code_16,code,mid,2,mlp_only,3.941759132430889e-05,0.0,-0.0024943649768829346,,
code_16,code,mid,4,resid,0.00010492521687410772,0.0,0.5384973883628845,,
code_16,code,mid,4,attn_only,3.9759313949616626e-05,0.0,0.001029878854751587,,
code_16,code,mid,4,mlp_only,3.855400427710265e-05,0.0,0.0011356920003890991,,
code_16,code,mid,6,resid,5.261041587800719e-05,0.0,0.5409548878669739,,
code_16,code,mid,6,attn_only,8.978779533208581e-07,0.0,-0.002657458186149597,,
code_16,code,mid,6,mlp_only,3.474202094366774e-05,0.0,0.0017273575067520142,,
code_16,code,mid,12,resid,2.4145463157765334e-06,0.0,0.42020124197006226,,
code_16,code,mid,12,attn_only,8.378190250368789e-05,0.0,-0.0017019659280776978,,
code_16,code,mid,12,mlp_only,4.5591056618832226e-07,0.0,0.0004681050777435303,,
code_16,code,mid,16,resid,8.299163164338097e-05,0.0,0.3952321410179138,,
code_16,code,mid,16,attn_only,3.872965316986665e-05,0.0,0.0016061365604400635,,
code_16,code,mid,16,mlp_only,3.8716701965313405e-05,0.0,-0.0016290992498397827,,
code_16,code,final,0,resid,25.30181884765625,1.0,0.0,,
code_16,code,final,0,attn_only,26.07308578491211,1.0,0.0,,
code_16,code,final,0,mlp_only,0.01241584587842226,0.0,0.0,,
code_16,code,final,2,resid,18.438953399658203,1.0,0.0,,
code_16,code,final,2,attn_only,0.03426956385374069,0.0,0.0,,
code_16,code,final,2,mlp_only,5.0464488595025614e-05,0.0,0.0,,
code_16,code,final,4,resid,23.36515998840332,1.0,0.0,,
code_16,code,final,4,attn_only,8.418087963946164e-05,0.0,0.0,,
code_16,code,final,4,mlp_only,8.934055949794129e-05,0.0,0.0,,
code_16,code,final,6,resid,19.660951614379883,1.0,0.0,,
code_16,code,final,6,attn_only,6.5999256548820995e-06,0.0,0.0,,
code_16,code,final,6,mlp_only,5.783913366030902e-05,0.0,0.0,,
code_16,code,final,12,resid,17.653148651123047,1.0,0.0,,
code_16,code,final,12,attn_only,8.374137541977689e-05,0.0,0.0,,
code_16,code,final,12,mlp_only,0.00018769665621221066,0.0,0.0,,
code_16,code,final,16,resid,16.030315399169922,1.0,0.0,,
code_16,code,final,16,attn_only,0.00020984683942515403,0.0,0.0,,
code_16,code,final,16,mlp_only,0.00037992995930835605,0.0,0.0,,
math_4,math,mid,0,resid,2.176414994892184e-07,0.0,0.5416808128356934,,
math_4,math,mid,0,attn_only,-1.9382541793788732e-08,0.0,0.5413451194763184,,
math_4,math,mid,0,mlp_only,-8.204176538129104e-08,0.0,0.0067903101444244385,,
math_4,math,mid,2,resid,-1.7204790481173404e-07,0.0,0.5418533086776733,,
math_4,math,mid,2,attn_only,-8.871923284914374e-08,0.0,-0.002523660659790039,,
math_4,math,mid,2,mlp_only,-3.207049914522031e-08,0.0,-0.00024950504302978516,,
math_4,math,mid,4,resid,-1.428185782970104e-07,0.0,0.5169119834899902,,
math_4,math,mid,4,attn_only,-1.3157200839941652e-07,0.0,0.0004973709583282471,,
math_4,math,mid,4,mlp_only,-2.9806960810674354e-07,0.0,-0.0030266642570495605,,
math_4,math,mid,6,resid,-3.6016024296259275e-07,0.0,0.494371622800827,,
math_4,math,mid,6,attn_only,-1.7881421854326618e-07,0.0,0.0006846487522125244,,
math_4,math,mid,6,mlp_only,-1.557100688387436e-07,0.0,-0.0010169446468353271,,
math_4,math,mid,12,resid,-2.7982753181277076e-07,0.0,0.40779832005500793,,
math_4,math,mid,12,attn_only,-9.536079659255847e-08,0.0,-0.00023129582405090332,,
math_4,math,mid,12,mlp_only,-1.3432655521228298e-07,0.0,0.007378488779067993,,
math_4,math,mid,16,resid,-6.310739308901248e-08,0.0,0.36205920577049255,,
math_4,math,mid,16,attn_only,-1.4820844285168278e-07,0.0,9.638071060180664e-05,,
math_4,math,mid,16,mlp_only,-1.539757192858815e-07,0.0,-0.002184629440307617,,
math_4,math,final,0,resid,16.786365509033203,1.0,0.0,,
math_4,math,final,0,attn_only,16.533395767211914,1.0,0.0,,
math_4,math,final,0,mlp_only,3.228489049433847e-06,0.0,0.0,,
math_4,math,final,2,resid,17.231502532958984,1.0,0.0,,
math_4,math,final,2,attn_only,5.734765636589145e-06,0.0,0.0,,
math_4,math,final,2,mlp_only,2.7689548005582765e-06,0.0,0.0,,
math_4,math,final,4,resid,17.54513931274414,1.0,0.0,,
math_4,math,final,4,attn_only,-1.5362982708211348e-07,0.0,0.0,,
math_4,math,final,4,mlp_only,3.858281729662849e-07,0.0,0.0,,
math_4,math,final,6,resid,17.494396209716797,1.0,0.0,,
math_4,math,final,6,attn_only,1.1880464256819323e-07,0.0,0.0,,
math_4,math,final,6,mlp_only,3.6100980196351884e-06,0.0,0.0,,
math_4,math,final,12,resid,18.83264923095703,1.0,0.0,,
math_4,math,final,12,attn_only,1.0651904176484095e-06,0.0,0.0,,
math_4,math,final,12,mlp_only,4.4537972598845954e-07,0.0,0.0,,
math_4,math,final,16,resid,20.546960830688477,1.0,0.0,,
math_4,math,final,16,attn_only,3.5830652223012294e-07,0.0,0.0,,
math_4,math,final,16,mlp_only,1.2273152378838859e-06,0.0,0.0,,
qa_8,qa,mid,0,resid,1.436482222061386e-08,0.0,0.4239180386066437,,
qa_8,qa,mid,0,attn_only,-1.0981292319911518e-08,0.0,0.42495498061180115,,
qa_8,qa,mid,0,mlp_only,-1.7495082715868193e-08,0.0,0.022298961877822876,,
qa_8,qa,mid,2,resid,-2.4811519949707872e-08,0.0,0.41068926453590393,,
qa_8,qa,mid,2,attn_only,-9.227604458317273e-09,0.0,-0.0007066726684570312,,
qa_8,qa,mid,2,mlp_only,-4.921644602973174e-08,0.0,0.0009994208812713623,,
qa_8,qa,mid,4,resid,3.458043806858768e-08,0.0,0.40821710228919983,,
qa_8,qa,mid,4,attn_only,1.1438487490522675e-08,0.0,-3.331899642944336e-05,,
qa_8,qa,mid,4,mlp_only,-1.3289152889228717e-08,0.0,-4.661083221435547e-05,,
qa_8,qa,mid,6,resid,-2.5396644787178957e-08,0.0,0.40189865231513977,,
qa_8,qa,mid,6,attn_only,2.3652170000332262e-08,0.0,-0.00042447447776794434,,
qa_8,qa,mid,6,mlp_only,4.08519440497912e-08,0.0,0.00402793288230896,,
qa_8,qa,mid,12,resid,1.7909165705987107e-08,0.0,0.373630553483963,,
qa_8,qa,mid,12,attn_only,-2.847202296152318e-08,0.0,-0.0033483505249023438,,
qa_8,qa,mid,12,mlp_only,-2.5358019684063038e-08,0.0,0.002768188714981079,,
qa_8,qa,mid,16,resid,-3.139144411079542e-08,0.0,0.3203953206539154,,
qa_8,qa,mid,16,attn_only,3.28582538955402e-09,0.0,-0.0011380314826965332,,
qa_8,qa,mid,16,mlp_only,-6.230877147572755e-08,0.0,0.0001253187656402588,,
qa_8,qa,final,0,resid,1.8273894397680124e-08,0.0,0.0,,
qa_8,qa,final,0,attn_only,5.941417668964277e-08,0.0,0.0,,
qa_8,qa,final,0,mlp_only,2.2507954611228342e-08,0.0,0.0,,
qa_8,qa,final,2,resid,9.414847568223195e-09,0.0,0.0,,
qa_8,qa,final,2,attn_only,-1.1568275226636615e-09,0.0,0.0,,
qa_8,qa,final,2,mlp_only,8.528311923328147e-08,0.0,0.0,,
qa_8,qa,final,4,resid,1.0228581004412263e-07,0.0,0.0,,
qa_8,qa,final,4,attn_only,1.2622426659447683e-08,0.0,0.0,,
qa_8,qa,final,4,mlp_only,2.1844883235644375e-07,0.0,0.0,,
qa_8,qa,final,6,resid,5.022084792472015e-08,0.0,0.0,,
qa_8,qa,final,6,attn_only,-1.8697278392210137e-08,0.0,0.0,,
qa_8,qa,final,6,mlp_only,-8.323169709001377e-09,0.0,0.0,,
qa_8,qa,final,12,resid,4.482390636439959e-08,0.0,0.0,,
qa_8,qa,final,12,attn_only,-7.249082045746036e-08,0.0,0.0,,
qa_8,qa,final,12,mlp_only,2.1336333588806156e-08,0.0,0.0,,
qa_8,qa,final,16,resid,3.5628031014312e-07,0.0,0.0,,
qa_8,qa,final,16,attn_only,7.02568740962306e-08,0.0,0.0,,
qa_8,qa,final,16,mlp_only,2.8759515657839074e-08,0.0,0.0,,
math_7,math,mid,0,resid,0.001282218610867858,0.0,0.2633441686630249,,
math_7,math,mid,0,attn_only,0.00010581711103441194,0.0,0.27116918563842773,,
math_7,math,mid,0,mlp_only,0.0007882343488745391,0.0,0.005071073770523071,,
math_7,math,mid,2,resid,0.0001512137387180701,0.0,0.23973554372787476,,
math_7,math,mid,2,attn_only,1.6777354176156223e-05,0.0,0.0008553862571716309,,
math_7,math,mid,2,mlp_only,8.773312583798543e-05,0.0,-0.0025453567504882812,,
math_7,math,mid,4,resid,6.0679780290229246e-05,0.0,0.23611021041870117,,
math_7,math,mid,4,attn_only,0.00010344654583605006,0.0,4.1931867599487305e-05,,
math_7,math,mid,4,mlp_only,5.795668766950257e-05,0.0,0.002642512321472168,,
math_7,math,mid,6,resid,0.0007877218304201961,0.0,0.23455965518951416,,
math_7,math,mid,6,attn_only,0.0007398956804536283,0.0,0.0030492842197418213,,
math_7,math,mid,6,mlp_only,0.000760946364607662,0.0,-0.0008356869220733643,,
math_7,math,mid,12,resid,4.957201235811226e-05,0.0,0.2275770902633667,,
math_7,math,mid,12,attn_only,1.5809384422027506e-05,0.0,0.0030121207237243652,,
math_7,math,mid,12,mlp_only,0.0003291229368187487,0.0,0.0027587413787841797,,
math_7,math,mid,16,resid,0.0007549923029728234,0.0,0.21438831090927124,,
math_7,math,mid,16,attn_only,0.0007377120782621205,0.0,0.003662794828414917,,
math_7,math,mid,16,mlp_only,0.0007569911540485919,0.0,0.0014669597148895264,,
math_7,math,final,0,resid,4.671473503112793,1.0,0.0,,
math_7,math,final,0,attn_only,5.32729959487915,1.0,0.0,,
math_7,math,final,0,mlp_only,0.003316159127280116,0.0,0.0,,
math_7,math,final,2,resid,6.346314907073975,1.0,0.0,,
math_7,math,final,2,attn_only,0.0003345819131936878,0.0,0.0,,
math_7,math,final,2,mlp_only,0.003687455551698804,0.0,0.0,,
math_7,math,final,4,resid,7.244603157043457,1.0,0.0,,
math_7,math,final,4,attn_only,8.122470899252221e-05,0.0,0.0,,
math_7,math,final,4,mlp_only,0.0007798578008078039,0.0,0.0,,
math_7,math,final,6,resid,6.3753437995910645,1.0,0.0,,
math_7,math,final,6,attn_only,0.0006798496469855309,0.0,0.0,,
math_7,math,final,6,mlp_only,0.002639399142935872,0.0,0.0,,
math_7,math,final,12,resid,6.007819175720215,1.0,0.0,,
math_7,math,final,12,attn_only,0.0012697138590738177,0.0,0.0,,
math_7,math,final,12,mlp_only,0.005339301656931639,0.0,0.0,,
math_7,math,final,16,resid,11.650736808776855,1.0,0.0,,
math_7,math,final,16,attn_only,0.00481915008276701,0.0,0.0,,
math_7,math,final,16,mlp_only,0.02568363957107067,0.0,0.0,,
code_12,code,mid,0,resid,0.0016665990697219968,0.0,0.3828352391719818,,
code_12,code,mid,0,attn_only,0.002150049200281501,0.0,0.3791969120502472,,
code_12,code,mid,0,mlp_only,0.0015688614221289754,0.0,0.03655672073364258,,
code_12,code,mid,2,resid,0.0062707094475626945,0.0,0.3694150149822235,,
code_12,code,mid,2,attn_only,8.035261089389678e-06,0.0,3.841519355773926e-05,,
code_12,code,mid,2,mlp_only,0.0015494138933718204,0.0,0.0010098516941070557,,
code_12,code,mid,4,resid,0.006247104145586491,0.0,0.3487946093082428,,
code_12,code,mid,4,attn_only,5.284987310005818e-07,0.0,-7.051229476928711e-05,,
code_12,code,mid,4,mlp_only,0.0015450648497790098,0.0,-0.0009799599647521973,,
code_12,code,mid,6,resid,0.006258595734834671,0.0,0.3377552330493927,,
code_12,code,mid,6,attn_only,0.0016339336289092898,0.0,0.0026478171348571777,,
code_12,code,mid,6,mlp_only,2.433973577353754e-06,0.0,-0.0016339123249053955,,
code_12,code,mid,12,resid,0.0016395051497966051,0.0,0.2914370596408844,,
code_12,code,mid,12,attn_only,8.168984095391352e-06,0.0,-0.001577913761138916,,
code_12,code,mid,12,mlp_only,1.0479585398570634e-05,0.0,0.004242748022079468,,
code_12,code,mid,16,resid,0.0016562454402446747,0.0,0.2821420133113861,,
code_12,code,mid,16,attn_only,9.786916052689776e-06,0.0,-0.0031744837760925293,,
code_12,code,mid,16,mlp_only,6.404655323422048e-06,0.0,0.001890629529953003,,
code_12,code,final,0,resid,14.846343040466309,1.0,0.0,,
code_12,code,final,0,attn_only,15.470882415771484,1.0,0.0,,
code_12,code,final,0,mlp_only,0.0002661677426658571,0.0,0.0,,
code_12,code,final,2,resid,17.08892059326172,1.0,0.0,,
code_12,code,final,2,attn_only,0.0016090762801468372,0.0,0.0,,
code_12,code,final,2,mlp_only,2.5558052584528923e-05,0.0,0.0,,
code_12,code,final,4,resid,14.408344268798828,1.0,0.0,,
code_12,code,final,4,attn_only,0.0015696990303695202,0.0,0.0,,
code_12,code,final,4,mlp_only,0.0016710174968466163,0.0,0.0,,
code_12,code,final,6,resid,12.582601547241211,1.0,0.0,,
code_12,code,final,6,attn_only,0.0016738789854571223,0.0,0.0,,
code_12,code,final,6,mlp_only,0.0001195144941448234,0.0,0.0,,
code_12,code,final,12,resid,17.287458419799805,1.0,0.0,,
code_12,code,final,12,attn_only,0.0016696578823029995,0.0,0.0,,
code_12,code,final,12,mlp_only,0.0016166531713679433,0.0,0.0,,
code_12,code,final,16,resid,15.531106948852539,1.0,0.0,,
code_12,code,final,16,attn_only,0.000522144022397697,0.0,0.0,,
code_12,code,final,16,mlp_only,0.002319648861885071,0.0,0.0,,
qa_9,qa,mid,0,resid,5.577397132583428e-06,0.0,0.3416225016117096,,
qa_9,qa,mid,0,attn_only,5.603532372333575e-06,0.0,0.3470306098461151,,
qa_9,qa,mid,0,mlp_only,1.982190269700368e-06,0.0,0.01318657398223877,,
qa_9,qa,mid,2,resid,4.598278337653028e-06,0.0,0.329060822725296,,
qa_9,qa,mid,2,attn_only,4.3749910219048616e-06,0.0,-0.00034749507904052734,,
qa_9,qa,mid,2,mlp_only,3.2625442258904513e-07,0.0,0.0038079917430877686,,
qa_9,qa,mid,4,resid,6.064532044547377e-06,0.0,0.32522347569465637,,
qa_9,qa,mid,4,attn_only,9.208458777720807e-07,0.0,-0.0002529621124267578,,
qa_9,qa,mid,4,mlp_only,4.785754299518885e-06,0.0,0.001987934112548828,,
qa_9,qa,mid,6,resid,1.0087159125760081e-06,0.0,0.3078071177005768,,
qa_9,qa,mid,6,attn_only,3.5348594451534154e-07,0.0,0.0001367628574371338,,
qa_9,qa,mid,6,mlp_only,4.502846877585398e-06,0.0,0.005406230688095093,,
qa_9,qa,mid,12,resid,3.041502623091219e-06,0.0,0.3060183823108673,,
qa_9,qa,mid,12,attn_only,4.24116115027573e-06,0.0,0.00013568997383117676,,
qa_9,qa,mid,12,mlp_only,7.364659268205287e-06,0.0,0.0019815564155578613,,
qa_9,qa,mid,16,resid,8.486102160532027e-06,0.0,0.2911059558391571,,
qa_9,qa,mid,16,attn_only,1.6056388574270386e-07,0.0,-0.00025519728660583496,,
qa_9,qa,mid,16,mlp_only,9.382455573359039e-06,0.0,0.00036075711250305176,,
qa_9,qa,final,0,resid,1.8172597885131836,1.0,0.0,,
qa_9,qa,final,0,attn_only,2.0951294898986816,1.0,0.0,,
qa_9,qa,final,0,mlp_only,3.183680018992163e-05,0.0,0.0,,
qa_9,qa,final,2,resid,1.9157350063323975,1.0,0.0,,
qa_9,qa,final,2,attn_only,2.5731367713888176e-05,0.0,0.0,,
qa_9,qa,final,2,mlp_only,3.029088247785694e-06,0.0,0.0,,
qa_9,qa,final,4,resid,2.1790413856506348,1.0,0.0,,
qa_9,qa,final,4,attn_only,7.1354165811499115e-06,0.0,0.0,,
qa_9,qa,final,4,mlp_only,1.4134959201328456e-05,0.0,0.0,,
qa_9,qa,final,6,resid,1.4046478271484375,1.0,0.0,,
qa_9,qa,final,6,attn_only,3.341585397720337e-05,0.0,0.0,,
qa_9,qa,final,6,mlp_only,1.5450059436261654e-05,0.0,0.0,,
qa_9,qa,final,12,resid,3.8544209003448486,1.0,0.0,,
qa_9,qa,final,12,attn_only,1.3193618542572949e-05,0.0,0.0,,
qa_9,qa,final,12,mlp_only,6.450342334574088e-05,0.0,0.0,,
qa_9,qa,final,16,resid,3.4730117321014404,1.0,0.0,,
qa_9,qa,final,16,attn_only,2.3575932573294267e-05,0.0,0.0,,
qa_9,qa,final,16,mlp_only,5.701328336726874e-05,0.0,0.0,,
qa_12,qa,mid,0,resid,3.9600625314051285e-05,0.0,0.23519548773765564,,
qa_12,qa,mid,0,attn_only,6.153831054689363e-05,0.0,0.24003508687019348,,
qa_12,qa,mid,0,mlp_only,6.560067049576901e-06,0.0,-0.0034876614809036255,,
qa_12,qa,mid,2,resid,5.075585431768559e-05,0.0,0.2127760648727417,,
qa_12,qa,mid,2,attn_only,9.871768270386383e-06,0.0,0.0016079992055892944,,
qa_12,qa,mid,2,mlp_only,1.2713648175122216e-05,0.0,0.0015671849250793457,,
qa_12,qa,mid,4,resid,1.5052066373755224e-05,0.0,0.21487697958946228,,
qa_12,qa,mid,4,attn_only,8.039285603445023e-06,0.0,-0.0007912218570709229,,
qa_12,qa,mid,4,mlp_only,2.076839518849738e-05,0.0,0.002575889229774475,,
qa_12,qa,mid,6,resid,7.5540924626693595e-06,0.0,0.21341633796691895,,
qa_12,qa,mid,6,attn_only,3.658115701909992e-06,0.0,0.0005072206258773804,,
qa_12,qa,mid,6,mlp_only,1.6331873666786123e-06,0.0,0.0015785396099090576,,
qa_12,qa,mid,12,resid,6.302341716946103e-06,0.0,0.2252328097820282,,
qa_12,qa,mid,12,attn_only,1.773467374732718e-05,0.0,0.0037603527307510376,,
qa_12,qa,mid,12,mlp_only,3.1128683986025862e-06,0.0,0.0009938180446624756,,
qa_12,qa,mid,16,resid,2.8358285817375872e-06,0.0,0.19870802760124207,,
qa_12,qa,mid,16,attn_only,3.347564415889792e-06,0.0,0.0009387731552124023,,
qa_12,qa,mid,16,mlp_only,6.025579750712495e-06,0.0,0.0009567290544509888,,
qa_12,qa,final,0,resid,8.035628318786621,1.0,0.0,,
qa_12,qa,final,0,attn_only,7.905834674835205,1.0,0.0,,
qa_12,qa,final,0,mlp_only,0.05821232125163078,0.0,0.0,,
qa_12,qa,final,2,resid,9.602724075317383,1.0,0.0,,
qa_12,qa,final,2,attn_only,0.1531439870595932,0.0,0.0,,
qa_12,qa,final,2,mlp_only,0.00308858510106802,0.0,0.0,,
qa_12,qa,final,4,resid,6.202372074127197,1.0,0.0,,
qa_12,qa,final,4,attn_only,1.0586329153738916e-05,0.0,0.0,,
qa_12,qa,final,4,mlp_only,6.740809476468712e-05,0.0,0.0,,
qa_12,qa,final,6,resid,8.824349403381348,1.0,0.0,,
qa_12,qa,final,6,attn_only,0.00018941376765724272,0.0,0.0,,
qa_12,qa,final,6,mlp_only,0.012224562466144562,0.0,0.0,,
qa_12,qa,final,12,resid,0.28604668378829956,0.0,0.0,,
qa_12,qa,final,12,attn_only,6.271876918617636e-05,0.0,0.0,,
qa_12,qa,final,12,mlp_only,5.015768329030834e-05,0.0,0.0,,
qa_12,qa,final,16,resid,0.09860273450613022,0.0,0.0,,
qa_12,qa,final,16,attn_only,0.00010390162060502917,0.0,0.0,,
qa_12,qa,final,16,mlp_only,0.0005503666470758617,0.0,0.0,,
math_3,math,mid,0,resid,0.002398175885900855,0.0,0.174875408411026,,
math_3,math,mid,0,attn_only,0.0014954719226807356,0.0,0.18555623292922974,,
math_3,math,mid,0,mlp_only,8.910443284548819e-05,0.0,0.0014738738536834717,,
math_3,math,mid,2,resid,0.0023641211446374655,0.0,0.16822999715805054,,
math_3,math,mid,2,attn_only,0.0002809510915540159,0.0,0.0009830892086029053,,
math_3,math,mid,2,mlp_only,0.0005007421132177114,0.0,-0.0019999444484710693,,
math_3,math,mid,4,resid,0.0014597679255530238,0.0,0.19248414039611816,,
math_3,math,mid,4,attn_only,7.344512414420024e-05,0.0,5.9217214584350586e-05,,
math_3,math,mid,4,mlp_only,0.00032033349270932376,0.0,0.0006705522537231445,,
math_3,math,mid,6,resid,0.001932118320837617,0.0,0.19204416871070862,,
math_3,math,mid,6,attn_only,0.0004638461396098137,0.0,-0.0006901025772094727,,
math_3,math,mid,6,mlp_only,0.00025974182062782347,0.0,0.0015825629234313965,,
math_3,math,mid,12,resid,0.0007765988120809197,0.0,0.11583951115608215,,
math_3,math,mid,12,attn_only,0.00017164715973194689,0.0,0.0008920431137084961,,
math_3,math,mid,12,mlp_only,0.0002719361800700426,0.0,-0.0001944899559020996,,
math_3,math,mid,16,resid,7.547210407210514e-05,0.0,0.1173054575920105,,
math_3,math,mid,16,attn_only,7.746057235635817e-06,0.0,0.00011438131332397461,,
math_3,math,mid,16,mlp_only,8.472051558783278e-05,0.0,-3.859400749206543e-05,,
math_3,math,final,0,resid,12.746454238891602,1.0,0.0,,
math_3,math,final,0,attn_only,13.079242706298828,1.0,0.0,,
math_3,math,final,0,mlp_only,0.027182336896657944,0.0,0.0,,
math_3,math,final,2,resid,13.160918235778809,1.0,0.0,,
math_3,math,final,2,attn_only,0.02626633644104004,0.0,0.0,,
